statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
36.0,1995.0,1.0,34953.0,27867.0,1477638,6769608,0.0,3.524968,1.93,27082,6.358333,16.5,18.591173,6.5248394,51.208954,New York,55568.0,168012,67712.0,64585.0,52475.0,2365.4644,411.64865
36.0,1996.0,2.0,35501.0,28451.0,1482482,6749161,0.0,3.182138,1.9,28424,6.266667,16.7,18.861795,6.6123443,37.297333,New York,57137.0,174406,68996.0,65700.0,53366.0,2394.7002,421.5487
36.0,1997.0,1.0,35394.0,28274.0,1490307,6729779,0.0,2.890668,1.87,29857,6.4666667,16.5,19.13356,6.6688766,21.070353,New York,59670.0,181105,60947.0,65823.0,53463.0,2374.947,420.13266
36.0,1998.0,2.0,36079.0,29527.0,1500291,6720602,0.0,2.766141,1.84,31555,5.6583333,16.7,19.39716,6.7281365,16.949327,New York,59548.0,178612,60879.0,65717.0,53409.0,2404.8,439.35052
36.0,1999.0,1.0,36963.0,,1504656,6730544,1.0,2.637764,1.85,32816,5.225,14.2,19.624945,6.7550106,16.872566,New York,57956.0,183068,61265.0,66384.0,53815.0,2456.5747,
36.0,2000.0,2.0,33972.0,,1387059,6245287,1.0,1.729294,1.88,34897,4.5333333,13.9,19.821173,6.7411275,12.521211,New York,57858.0,186955,62773.0,67412.0,55446.0,2449.211,
37.0,1985.0,1.0,8930.0,7276.0,650131,2331789,0.0,0.2029663,2.13,12699,5.758333,14.2,22.872452,8.185861,0.70338035,North Carolina,3184.0,56207,,16633.0,,1373.5693,312.0351
37.0,1986.0,1.0,9133.0,7219.0,654134,2356128,0.0,0.6441941,2.15,13481,5.3333335,14.3,22.83402,8.164405,1.4551418,North Carolina,3322.0,58644,,,16575.0,1396.1971,306.39252
37.0,1987.0,2.0,8983.0,6873.0,661203,2385820,0.0,0.5237578,2.1,14306,4.5499997,13.8,22.78717,8.063616,2.1390848,North Carolina,4646.0,62940,16694.0,18000.0,,1358.5842,288.07706
37.0,1988.0,1.0,9256.0,6487.0,668001,2412847,0.0,1.01909,2.09,15398,3.7333333,12.6,22.747002,7.924914,3.0393684,North Carolina,6191.0,67164,18668.0,14767.0,,1385.6267,268.8525
37.0,1989.0,2.0,9673.0,6366.0,676694,2443379,0.0,1.40865,2.06,16497,3.5833333,12.2,22.709677,7.718845,5.0719447,North Carolina,7559.0,72325,18838.0,15097.0,,1429.4497,260.54083
37.0,1990.0,1.0,10500.0,6364.0,688008,2474476,0.0,1.337665,2.08,17246,4.1583333,13.0,22.622822,7.4754624,4.921957,North Carolina,9883.0,77829,15942.0,19324.0,,1526.145,257.18576
37.0,1991.0,1.0,10939.0,6338.0,699205,2505995,0.0,1.727376,1.96,17677,5.925,14.5,22.752274,6.9722652,6.95726,North Carolina,13258.0,83911,16126.0,19646.0,,1564.4911,252.91351
37.0,1992.0,1.0,12167.0,6658.0,710336,2534746,0.0,1.366523,1.96,18842,6.233333,15.8,22.902775,6.7394023,8.01773,North Carolina,14415.0,86371,17913.0,20900.0,,1712.8514,262.6693
37.0,1993.0,2.0,13288.0,6822.0,722742,2573451,0.0,1.120555,1.92,19575,5.1833334,14.4,23.020075,6.6697307,8.98788,North Carolina,17284.0,86212,17913.0,21400.0,,1838.5537,265.0915
37.0,1994.0,2.0,14674.0,7063.0,733896,2611842,0.0,1.398412,1.89,20400,4.4083333,14.2,23.106447,6.6575274,9.099259,North Carolina,20159.0,90418,21004.0,23500.0,,1999.4658,270.42218
37.0,1995.0,2.0,18104.0,8554.0,745568,2656652,0.0,1.555725,1.86,21295,4.425,12.6,23.169212,6.6701803,9.966406,North Carolina,18501.0,97921,27305.0,27500.0,27305.0,2428.2158,321.98422
37.0,1996.0,2.0,18919.0,8877.0,756311,2700656,0.0,1.421566,1.9,22320,4.4166665,12.2,23.223845,6.713267,8.172604,North Carolina,12358.0,102483,24175.0,,24175.0,2501.4841,328.6979
37.0,1997.0,2.0,19346.0,9318.0,768826,2744053,0.0,1.674338,1.89,23530,3.875,11.4,23.29929,6.7349586,3.0952778,North Carolina,8148.0,105416,26887.0,,26887.0,2516.3042,339.5707
37.0,1998.0,1.0,19290.0,9605.0,780113,2784717,0.0,1.429208,1.87,24743,3.525,14.0,23.364658,6.745945,3.8928838,North Carolina,5806.0,105227,27866.0,,27866.0,2472.7188,344.91837
37.0,1999.0,2.0,18691.0,9347.0,790115,2820780,0.0,1.507429,1.9,25560,3.2666667,13.8,23.436705,6.7137847,3.5851939,North Carolina,4389.0,105095,27145.0,,27145.0,2365.605,331.36224
37.0,2000.0,2.0,18935.0,9328.0,816267,2852711,0.0,1.209066,1.94,27068,3.75,12.5,23.58442,6.687621,2.9447205,North Carolina,3352.0,105949,29107.0,,29107.0,2319.7065,326.9872
38.0,1985.0,1.0,4.0,339.0,2011,323983,0.0,-0.0163075,2.48,12866,5.6916666,15.9,0.5915459,8.20785,0.0,North Dakota,166.0,1569,,471.0,471.0,198.90602,104.63512
38.0,1986.0,1.0,6.0,332.0,2031,319404,0.0,0.0388769,2.4,13137,5.85,13.5,0.5871549,8.169815,0.0,North Dakota,159.0,1544,,471.0,471.0,295.421,103.943596
38.0,1987.0,2.0,4.0,359.0,2060,314742,0.0,0.3285849,2.42,13699,5.116667,11.4,0.58082277,8.024426,0.0,North Dakota,133.0,1616,,494.0,494.0,194.17476,114.061676
38.0,1988.0,1.0,7.0,376.0,2104,310940,0.0,0.1273236,2.43,12731,4.7166667,11.6,0.5742789,7.829088,0.0,North Dakota,134.0,1504,,516.0,516.0,332.69962,120.92365
38.0,1989.0,2.0,4.0,359.0,2114,306064,0.0,0.1414299,2.38,14447,4.358333,12.2,0.56834066,7.5638247,0.77363455,North Dakota,138.0,1644,,556.0,556.0,189.21475,117.29573
38.0,1990.0,2.0,5.0,374.0,2096,301103,0.0,0.3268159,2.56,15943,4.05,13.7,0.54344416,7.274281,0.0,North Dakota,116.0,1731,,576.0,576.0,238.54962,124.20999
38.0,1991.0,2.0,4.0,372.0,2083,299080,0.0,0.1600933,2.44,16282,4.3416667,14.5,0.55407184,7.1276107,0.0,North Dakota,122.0,1829,,576.0,576.0,192.03073,124.38144
38.0,1992.0,2.0,7.0,367.0,2065,299312,0.0,0.5552906,2.39,17669,4.75,12.1,0.5601935,7.2059455,0.0,North Dakota,107.0,1920,,576.0,576.0,338.98306,122.61453
38.0,1993.0,2.0,12.0,374.0,2034,300046,0.0,-0.2081848,2.36,17703,4.4416666,11.2,0.5393224,7.38815,0.0,North Dakota,90.0,1989,,596.0,596.0,589.9705,124.64755
38.0,1994.0,2.0,18.0,411.0,1983,300763,0.0,-0.3743948,2.32,19006,3.7333333,10.4,0.5335028,7.6061873,0.93051535,North Dakota,94.0,2036,600.0,600.0,600.0,907.7156,136.65245
38.0,1995.0,2.0,18.0,451.0,2004,301340,0.0,-0.3633177,2.28,18865,3.3,12.0,0.5157331,7.833667,0.77180505,North Dakota,114.0,2320,600.0,600.0,600.0,898.2036,149.66483
38.0,1996.0,1.0,22.0,496.0,2129,301367,0.0,0.3451698,2.29,21068,3.1916666,11.0,0.551473,8.0358925,0.768779,North Dakota,100.0,2599,623.0,623.0,623.0,1033.349,164.58339
38.0,1997.0,2.0,19.0,567.0,2078,300130,0.0,-0.1504234,2.3,20686,2.8916667,13.6,0.548189,8.225132,0.0,North Dakota,116.0,2700,579.0,579.0,579.0,914.3407,188.91814
38.0,1998.0,2.0,30.0,649.0,2246,298043,0.0,0.0494398,2.35,22872,3.0,15.1,0.5871867,8.3765745,0.0,North Dakota,174.0,2726,1005.0,952.0,1005.0,1335.7079,217.75381
38.0,1999.0,2.0,38.0,667.0,2300,295402,0.0,-0.2619014,2.42,23180,3.2166667,13.1,0.63637525,8.409351,0.0,North Dakota,152.0,2783,1005.0,952.0,1005.0,1652.174,225.794
38.0,2000.0,2.0,45.0,721.0,2387,295846,0.0,0.6154152,2.4,25106,2.925,10.4,0.7933877,8.241373,0.0,North Dakota,110.0,2847,1005.0,952.0,1005.0,1885.2115,243.70787
39.0,1985.0,2.0,8904.0,10523.0,517609,4614980,0.0,0.6221983,2.2,14323,8.916667,12.8,10.954328,7.993845,0.596042,Ohio,6509.0,66810,,,13282.0,1720.2174,228.01833
39.0,1986.0,2.0,10415.0,10607.0,520110,4606465,0.0,0.7326344,2.17,14955,8.241667,12.8,10.938476,7.9820967,1.2020599,Ohio,6147.0,72339,,,13282.0,2002.461,230.26334
39.0,1987.0,2.0,10576.0,11585.0,524741,4611631,0.0,1.230852,2.17,15612,7.0416665,12.7,10.9187155,7.8756385,1.7841291,Ohio,5988.0,68769,,,17782.0,2015.4705,251.21265
39.0,1988.0,1.0,12196.0,12689.0,530444,4621998,0.0,2.800833,2.11,16634,6.0583334,12.4,10.903028,7.7254896,2.4999788,Ohio,5991.0,70088,,,18482.0,2299.206,274.53494
39.0,1989.0,1.0,14557.0,13986.0,536552,4627500,0.0,3.529041,2.07,17763,5.5416665,10.6,10.887298,7.5067797,3.776794,Ohio,6464.0,78299,,,19848.0,2713.0642,302.23663
39.0,1990.0,2.0,15535.0,14340.0,542677,4634157,0.0,2.683173,2.09,18743,5.75,11.5,10.860348,7.2601275,4.473424,Ohio,7945.0,83380,,,20598.0,2862.6604,309.4414
39.0,1991.0,2.0,17896.0,15555.0,552339,4656849,0.0,2.558556,2.03,19100,6.5833335,13.4,11.011151,6.977175,4.942552,Ohio,6738.0,83668,,,20783.0,3240.039,334.02414
39.0,1992.0,1.0,19166.0,16793.0,564315,4681348,0.0,2.43243,1.98,20062,7.3333335,12.5,11.182008,6.863337,6.183456,Ohio,7407.0,94129,,,21738.0,3396.33,358.72147
39.0,1993.0,1.0,20665.0,17392.0,574117,4701397,0.0,2.423891,1.95,20634,6.741667,13.0,11.340651,6.859863,6.8101115,Ohio,6997.0,103377,,,22521.0,3599.4404,369.9326
39.0,1994.0,2.0,21562.0,17615.0,581661,4711016,0.0,2.460941,1.85,21712,5.633333,14.1,11.492277,6.9353795,7.576808,Ohio,6453.0,90190,,,24526.0,3706.9702,373.91086
39.0,1995.0,2.0,22739.0,18583.0,588340,4723550,0.0,2.6855,1.9,22495,4.883333,11.5,11.619752,7.041065,8.194416,Ohio,7432.0,103327,26058.0,,26058.0,3864.9421,393.41174
39.0,1996.0,2.0,23516.0,19535.0,594562,4732460,0.0,2.732715,1.93,23322,4.991667,12.7,11.764244,7.154437,6.208403,Ohio,6331.0,116321,34337.0,,,3955.1804,412.7874
39.0,1997.0,1.0,24344.0,20599.0,600816,4736715,0.0,2.768389,1.91,24656,4.616667,11.0,11.900041,7.238478,2.9262176,Ohio,6803.0,113493,34706.0,,,4051.8228,434.87946
39.0,1998.0,2.0,24216.0,21109.0,606772,4737832,0.0,2.940707,1.97,26017,4.3166666,11.2,12.0168705,7.2837234,2.2454953,Ohio,11304.0,178830,37245.0,,,3990.9553,445.54135
39.0,1999.0,2.0,23111.0,20592.0,615063,4751428,0.0,2.783465,2.0,26859,4.2833333,12.0,12.128245,7.2414303,1.967279,Ohio,15776.0,184246,37245.0,,,3757.5012,433.3855
39.0,2000.0,1.0,22175.0,19797.0,616017,4693287,0.0,1.918788,1.99,28207,4.025,10.0,12.24565,7.1720257,1.3552082,Ohio,18248.0,189375,39927.0,,,3599.7383,421.81525
40.0,1985.0,1.0,2271.0,4952.0,113547,1358529,0.0,0.487938,1.87,13332,7.391667,16.0,8.468095,7.974312,0.36672777,Oklahoma,1625.0,21480,7492.0,7117.0,,2000.0529,364.5119
40.0,1986.0,2.0,2621.0,5571.0,113859,1344086,0.0,0.714892,1.8,13309,8.55,14.7,8.450868,7.9806232,1.2910397,Oklahoma,1670.0,22740,7642.0,7260.0,,2301.97,414.48242
40.0,1987.0,2.0,2675.0,5559.0,113582,1319688,0.0,0.8095888,1.76,13448,7.508333,17.0,8.426729,7.904172,2.1802893,Oklahoma,1762.0,23477,7643.0,7261.0,,2355.1267,421.23593
40.0,1988.0,1.0,3003.0,5791.0,113447,1294499,0.0,0.7355195,1.69,14216,6.525,17.3,8.405215,7.780878,3.0622814,Oklahoma,1455.0,23341,,7378.0,,2647.051,447.35452
40.0,1989.0,2.0,3457.0,6230.0,113906,1280603,0.0,1.38621,1.7,15272,5.725,14.7,8.385308,7.5916376,4.316875,Oklahoma,1993.0,24240,,7888.0,,3034.9587,486.48956
40.0,1990.0,1.0,3793.0,6413.0,115131,1273277,0.0,1.08774,1.81,16187,5.6666665,15.6,8.349623,7.4090495,4.065008,Oklahoma,3236.0,24411,,8088.0,,3294.508,503.661
40.0,1991.0,1.0,4090.0,6927.0,116416,1281235,0.0,1.166851,1.76,16554,6.1916666,17.0,8.449389,7.2416105,5.8889475,Oklahoma,3511.0,25384,8964.0,11243.0,,3513.2627,540.6502
40.0,1992.0,1.0,4644.0,7489.0,119344,1298289,0.0,1.308898,1.81,17376,6.2166667,18.6,8.5989065,7.2167296,6.9554048,Oklahoma,2758.0,25902,9130.0,12451.0,,3891.2722,576.8361
40.0,1993.0,1.0,5066.0,8310.0,120172,1309363,0.0,1.532524,1.7,17814,6.0166664,19.9,8.647824,7.261264,7.8098936,Oklahoma,2503.0,25738,9775.0,13363.0,,4215.6245,634.6597
40.0,1994.0,1.0,5334.0,8158.0,120890,1317819,0.0,1.642364,1.78,18374,5.5916667,16.7,8.718068,7.368498,8.960847,Oklahoma,2604.0,26285,9775.0,13642.0,,4412.2754,619.05316
40.0,1995.0,2.0,5796.0,8853.0,121794,1328576,0.0,1.565987,1.66,18861,4.633333,17.1,8.770981,7.496022,8.070835,Oklahoma,2356.0,27866,11369.0,14151.0,,4758.855,666.35254
40.0,1996.0,2.0,6123.0,9587.0,123223,1338930,0.0,1.596105,1.66,19743,4.175,16.6,8.8708105,7.6344357,5.3291354,Oklahoma,2159.0,28090,11369.0,14388.0,,4969.04,716.01953
40.0,1997.0,2.0,6310.0,10102.0,124939,1348392,0.0,1.751959,1.65,20671,4.1916666,13.7,8.994972,7.7548604,3.29092,Oklahoma,1928.0,28790,11439.0,15414.0,,5050.465,749.18866
40.0,1998.0,2.0,6338.0,10273.0,127483,1357598,0.0,1.983932,1.68,21766,4.3416667,14.1,9.158192,7.8722973,2.8485894,Oklahoma,1532.0,29093,,21578.0,,4971.643,756.7041
40.0,1999.0,1.0,6593.0,10984.0,127536,1362855,0.0,1.611958,1.68,22567,3.6083333,12.8,9.307943,7.8654766,2.8512018,Oklahoma,1527.0,28075,,22594.0,,5169.521,805.95514
40.0,2000.0,2.0,6575.0,11666.0,128934,1286482,0.0,1.172817,1.69,24407,3.1,14.9,9.397414,7.7529635,2.4027271,Oklahoma,1825.0,30969,,23150.0,,5099.5083,906.8141
41.0,1985.0,1.0,462.0,3582.0,21376,1250100,0.0,1.186719,2.57,13543,8.716666,11.9,1.6893691,7.2928057,0.89775103,Oregon,1894.0,23000,2459.0,3688.0,2739.0,2161.3025,286.53708
41.0,1986.0,1.0,529.0,3862.0,21808,1252935,0.0,2.245816,2.54,14148,7.9583335,12.3,1.6833109,7.286873,2.4963849,Oregon,1973.0,23402,,4057.0,2815.0,2425.7153,308.23627
41.0,1987.0,2.0,670.0,4361.0,22175,1258748,0.0,4.394354,2.5,14809,6.2833333,14.2,1.6758839,7.1942697,2.776338,Oregon,1988.0,24079,4201.0,4309.0,2815.0,3021.4204,346.45535
41.0,1988.0,1.0,703.0,4485.0,22997,1275186,0.0,6.269896,2.48,15849,5.766667,10.4,1.6694033,7.0610294,4.230891,Oregon,3790.0,27320,4077.0,4722.0,2746.0,3056.9204,351.7134
41.0,1989.0,1.0,872.0,4903.0,23719,1295743,0.0,4.557439,2.41,17050,5.4166665,11.2,1.6631747,6.867974,5.303399,Oregon,5794.0,31878,5167.0,5493.0,,3676.3777,378.39294
41.0,1990.0,1.0,811.0,4601.0,24675,1325755,0.0,3.3759,2.51,18010,5.3916664,9.2,1.7228905,6.714609,7.4116154,Oregon,8023.0,37631,,6170.0,,3286.7275,347.04755
41.0,1991.0,1.0,849.0,4698.0,25713,1352689,0.0,3.9231,2.38,18527,6.375,13.5,1.764278,6.5834227,8.024567,Oregon,10149.0,40041,,6690.0,,3301.8318,347.30823
41.0,1992.0,2.0,855.0,4546.0,26374,1377876,0.0,3.630068,2.41,19235,7.325,11.4,1.7853935,6.6447287,9.125079,Oregon,12505.0,39019,,6557.0,,3241.829,329.9281
41.0,1993.0,1.0,817.0,4561.0,27221,1405845,0.0,4.263655,2.31,20046,6.9416666,11.8,1.8120908,6.734323,10.979075,Oregon,13687.0,37902,,6517.0,,3001.3591,324.4312
41.0,1994.0,2.0,823.0,4913.0,28110,1429878,0.0,3.468742,2.21,21060,5.4833336,11.8,1.8581886,6.877278,11.565827,Oregon,14264.0,38086,,6517.0,,2927.7837,343.59573
41.0,1995.0,1.0,938.0,5600.0,29190,1453946,0.0,3.386146,2.23,22293,4.9166665,11.2,1.9098966,7.0218935,11.399433,Oregon,15019.0,39725,,7202.0,,3213.4292,385.15872
41.0,1996.0,1.0,981.0,5988.0,30025,1478340,0.0,4.158289,2.27,23398,5.6416664,11.8,1.9615129,7.1363745,7.606762,Oregon,15800.0,42292,,7202.0,,3267.2773,405.04892
41.0,1997.0,2.0,940.0,5495.0,30582,1500173,0.0,3.366938,2.24,24469,5.608333,11.6,1.9834621,7.216272,3.6921475,Oregon,16815.0,43980,,7548.0,,3073.7034,366.29108
41.0,1998.0,1.0,1046.0,6181.0,31525,1516995,0.0,3.915055,2.25,25542,5.6833334,15.0,2.0413425,7.251803,2.5951178,Oregon,17270.0,44809,,8646.0,,3318.0015,407.45026
41.0,1999.0,2.0,1043.0,6917.0,32115,1531148,0.0,2.957866,2.27,26480,5.475,12.6,2.090208,7.207285,2.5339274,Oregon,17273.0,44777,,9550.0,,3247.7036,451.75253
41.0,2000.0,1.0,1040.0,7496.0,29775,1457621,0.0,2.626027,2.28,28097,5.15,10.9,2.1730313,7.1357102,2.3315885,Oregon,17579.0,46023,,10132.0,,3492.863,514.26263
42.0,1985.0,1.0,7731.0,5988.0,495381,5080066,0.0,0.6531072,2.22,14447,8.058333,10.5,9.516897,7.6840973,1.3759519,Pennsylvania,34785.0,75591,,,10690.0,1560.617,117.87248
42.0,1986.0,1.0,8263.0,6334.0,499991,5078045,0.0,1.460685,2.23,15187,6.925,10.1,9.501461,7.647649,2.7579339,Pennsylvania,39008.0,78985,,,11048.0,1652.6298,124.73304
42.0,1987.0,1.0,8817.0,6753.0,505886,5084473,0.0,1.944732,2.2,16052,5.6583333,10.6,9.48341,7.5177283,3.860329,Pennsylvania,38398.0,85084,,,12447.0,1742.8828,132.81613
42.0,1988.0,1.0,9785.0,7318.0,510478,5094920,0.0,3.820727,2.11,17193,5.0166664,10.3,9.468576,7.3464093,4.988376,Pennsylvania,46466.0,92296,,,12972.0,1916.8309,143.63327
42.0,1989.0,1.0,10975.0,8507.0,513433,5096927,0.0,3.340214,2.1,18603,4.7,10.4,9.454364,7.1110463,6.421639,Pennsylvania,47702.0,89491,,,13616.0,2137.572,166.9045
42.0,1990.0,2.0,11672.0,9534.0,516750,5106656,0.0,2.891323,2.15,19687,5.425,11.0,9.369183,6.8462114,7.510523,Pennsylvania,56657.0,97327,,,14338.0,2258.7324,186.69753
42.0,1991.0,2.0,12510.0,8042.0,521736,5123165,0.0,3.512466,2.05,20265,6.9083333,11.0,9.4947815,6.4993186,8.354084,Pennsylvania,66893.0,99425,,,15915.0,2397.7644,156.97328
42.0,1992.0,1.0,13542.0,8200.0,528693,5134228,0.0,3.591608,1.99,21235,7.6833334,11.9,9.657706,6.3573775,9.701688,Pennsylvania,71062.0,89944,,,16713.0,2561.411,159.71242
42.0,1993.0,1.0,14068.0,8442.0,534782,5147563,0.0,3.667781,1.96,21738,7.075,13.2,9.805602,6.357224,11.006851,Pennsylvania,72100.0,88180,,,18844.0,2630.6047,163.99994
42.0,1994.0,1.0,17828.0,9023.0,539629,5150202,0.0,3.829985,1.93,22414,6.325,12.5,9.936207,6.437751,12.937642,Pennsylvania,70355.0,99524,20455.0,20455.0,20455.0,3303.7512,175.197
42.0,1995.0,1.0,17563.0,10260.0,542610,5145830,0.0,3.819387,1.86,23262,5.866667,12.2,10.055431,6.5506935,12.681988,Pennsylvania,73234.0,106823,,20970.0,,3236.763,199.38475
42.0,1996.0,2.0,18772.0,10922.0,544545,5138017,0.0,3.134529,1.86,24344,5.4583335,11.6,10.176294,6.6732984,10.310575,Pennsylvania,75013.0,110532,,21740.0,22170.0,3447.2817,212.57228
42.0,1997.0,1.0,19108.0,11063.0,545679,5125397,0.0,3.412525,1.84,25475,5.1083336,11.2,10.299453,6.789889,6.0354204,Pennsylvania,78264.0,108230,,22875.0,23156.0,3501.6924,215.8467
42.0,1998.0,2.0,19656.0,11656.0,547416,5118053,0.0,4.333228,1.86,26961,4.633333,11.3,10.437475,6.894003,4.9078565,Pennsylvania,81001.0,121094,24247.0,30992.0,24247.0,3590.688,227.74286
42.0,1999.0,2.0,19623.0,11563.0,549258,5109995,0.0,4.361428,1.87,27937,4.4083333,9.3,10.576837,6.9202175,4.1015005,Pennsylvania,85666.0,118770,25228.0,32384.0,25228.0,3572.638,226.28203
42.0,2000.0,2.0,19596.0,11820.0,577447,5066969,0.0,2.800565,1.9,29695,4.1916666,8.6,10.693368,6.8984017,3.402217,Pennsylvania,82345.0,121176,25690.0,33180.0,25690.0,3393.558,233.27556
44.0,1985.0,2.0,362.0,903.0,18195,436621,0.0,2.299217,2.94,14615,4.5,9.0,4.080153,7.9430084,1.0317873,Rhode Island,402.0,7536,1456.0,1407.0,1359.0,1989.5576,206.81552
44.0,1986.0,2.0,384.0,924.0,18845,439717,0.0,3.139542,2.86,15526,4.0166664,9.1,4.0742903,7.9071426,2.3530424,Rhode Island,453.0,8174,1456.0,1440.0,1359.0,2037.6758,210.13516
44.0,1987.0,2.0,393.0,949.0,19641,444568,0.0,4.503914,2.85,16482,3.6,8.1,4.065286,7.7773423,4.445639,Rhode Island,423.0,8181,1456.0,1489.0,1359.0,2000.9165,213.46565
44.0,1988.0,2.0,619.0,1153.0,20341,446718,0.0,4.912391,2.85,18045,3.0166667,9.8,4.0594516,7.6067824,4.615888,Rhode Island,442.0,9824,1546.0,1579.0,1449.0,3043.115,258.10468
44.0,1989.0,2.0,761.0,1501.0,21119,447547,0.0,5.654101,2.69,19546,3.9916668,6.7,4.053791,7.3744664,5.6961894,Rhode Island,393.0,12231,1756.0,1804.0,1674.0,3603.3904,335.38376
44.0,1990.0,2.0,722.0,1488.0,21716,448777,0.0,3.262194,2.54,20006,6.116667,7.5,3.7860188,7.0127587,8.250538,Rhode Island,321.0,15366,2396.0,2444.0,2314.0,3324.7375,331.56778
44.0,1991.0,2.0,843.0,1717.0,22005,448196,0.0,2.90454,2.41,20049,8.133333,10.4,3.9247568,6.3341475,9.498847,Rhode Island,345.0,16138,3042.0,3042.0,2789.0,3830.9475,383.09134
44.0,1992.0,1.0,844.0,1727.0,22229,446127,0.0,5.669565,2.33,20867,8.833333,12.4,4.0569324,6.009198,10.567056,Rhode Island,483.0,15585,3292.0,3292.0,3292.0,3796.842,387.1095
44.0,1993.0,1.0,835.0,1766.0,22517,444389,0.0,2.813719,2.27,21586,7.9166665,11.2,4.1929665,6.0548983,12.707957,Rhode Island,536.0,16186,3070.0,3070.0,3070.0,3708.3093,397.39957
44.0,1994.0,2.0,954.0,1786.0,22881,441639,0.0,3.596411,2.27,22097,6.8333335,10.3,4.3444324,6.177113,14.272216,Rhode Island,525.0,18179,3438.0,3438.0,3438.0,4169.398,404.40268
44.0,1995.0,2.0,964.0,1739.0,23108,439129,0.0,4.563812,2.17,23225,6.175,10.6,4.5013113,6.356428,12.782669,Rhode Island,591.0,18850,3349.0,3349.0,3349.0,4171.7153,396.0112
44.0,1996.0,1.0,1096.0,1901.0,23380,438073,0.0,3.662655,2.24,24106,5.3333335,11.0,4.666181,6.56729,9.207625,Rhode Island,573.0,20446,3441.0,3441.0,3441.0,4687.767,433.94595
44.0,1997.0,2.0,1119.0,2002.0,23865,437231,0.0,4.100196,2.3,25341,5.2166667,12.7,4.851711,6.7835174,6.33928,Rhode Island,526.0,19648,3774.0,3774.0,3774.0,4688.875,457.88153
44.0,1998.0,2.0,930.0,1705.0,24479,436963,0.0,5.46105,2.24,26670,4.5916667,11.6,5.0594826,6.9587984,4.8489313,Rhode Island,432.0,21049,3858.0,3858.0,3858.0,3799.1748,390.1932
44.0,1999.0,2.0,831.0,1469.0,25034,437402,0.0,3.451244,2.28,27459,4.1666665,10.0,5.3009696,7.1028314,3.3640842,Rhode Island,397.0,21753,3724.0,3724.0,3862.0,3319.4856,335.84665
44.0,2000.0,2.0,879.0,1592.0,23623,426373,0.0,3.115304,2.31,29214,4.1666665,10.2,5.494348,7.0512176,4.378042,Rhode Island,331.0,20922,3717.0,3717.0,3878.0,3720.95,373.382
45.0,1985.0,2.0,6032.0,3953.0,463285,1124615,0.0,0.2878649,2.49,11666,6.575,15.2,30.593187,8.645727,0.8474512,South Carolina,3261.0,17979,7976.0,7976.0,6927.0,1302.0063,351.49808
45.0,1986.0,1.0,6489.0,4564.0,468383,1141671,0.0,0.4738429,2.5,12235,6.175,17.3,30.541891,8.617245,1.4357587,South Carolina,3066.0,21110,9212.0,9212.0,8163.0,1385.4047,399.7649
45.0,1987.0,2.0,7242.0,4723.0,472457,1154785,0.0,0.6473811,2.49,12968,5.241667,15.6,30.485596,8.507662,2.514032,South Carolina,3469.0,24959,10202.0,10202.0,9035.0,1532.8379,408.9939
45.0,1988.0,1.0,8131.0,4918.0,475814,1163646,0.0,1.339451,2.51,13924,4.5916667,15.5,30.438303,8.361418,3.9266076,South Carolina,3626.0,26260,11793.0,11793.0,9443.0,1708.8611,422.63712
45.0,1989.0,1.0,9361.0,5386.0,482462,1178925,0.0,1.624248,2.47,14864,4.641667,17.0,30.395021,8.141589,5.2650123,South Carolina,3386.0,31623,14768.0,14768.0,11119.0,1940.2565,456.85687
45.0,1990.0,2.0,10598.0,5621.0,488291,1191152,0.0,1.398415,2.61,15894,4.85,16.2,30.274008,7.8861403,7.854551,South Carolina,3543.0,32287,15438.0,15438.0,11958.0,2170.427,471.89612
45.0,1991.0,1.0,11410.0,5767.0,497133,1209964,0.0,0.3383427,2.41,16241,6.075,16.4,30.372158,7.50212,9.242652,South Carolina,4154.0,32871,16138.0,16138.0,12335.0,2295.1604,476.62576
45.0,1992.0,2.0,11857.0,5601.0,505003,1222149,0.0,0.4475454,2.33,16953,6.633333,19.0,30.52598,7.320388,11.711206,South Carolina,5325.0,35587,16216.0,16216.0,12527.0,2347.9067,458.2911
45.0,1993.0,1.0,12151.0,5376.0,510738,1229395,0.0,0.5683615,2.3,17531,7.2083335,18.7,30.708872,7.2732506,13.485058,South Carolina,5790.0,38658,16221.0,16221.0,12527.0,2379.1062,437.28827
45.0,1994.0,2.0,12502.0,5398.0,515246,1237734,0.0,0.6847448,2.29,18365,6.0416665,13.8,30.816746,7.2955747,16.084646,South Carolina,6077.0,40005,16310.0,16310.0,12673.0,2426.4138,436.11957
45.0,1995.0,2.0,12931.0,5537.0,519577,1246045,0.0,1.591272,2.23,19124,5.15,19.9,30.920319,7.363291,15.685931,South Carolina,5545.0,39821,17586.0,18864.0,15333.0,2488.7554,444.36597
45.0,1996.0,2.0,13464.0,5681.0,523822,1259051,0.0,1.9366,2.31,20058,5.633333,13.0,30.943937,7.453269,14.619883,South Carolina,5036.0,42417,18614.0,18614.0,15189.0,2570.3389,451.21286
